group_id,perc_hs,perc_bach,log_median_household_income,perc_female,median_age,perc_65_or_older,perc_aa,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,year,opioid_death_rate
6013,33.1,24.1,11.21657930077165,51.2,38.4,12.8,9.2,0.4779732554827662,1.1480742132131785,0.13895784942177614,1.1221023004213249,0.0,0.0,0.12589440047282266,0.2914423377249991,0.40705655947327846,0.0,0.048249023502860575,0.45278318330045586,0.052951348769892666,0.7097860222722316,0.6201792900690976,0.47631710749483025,1.425763994406587,0.06118071988410945,0.042480351886860314,0.42131231532907026,2011,24.014642984272797
6019,27.8,12.7,10.664456919598685,50.0,30.9,10.3,4.9,0.38101325444852435,0.6632537408063297,0.16212160414260177,1.8111163738230869,0.0,0.0,0.1750510820010656,0.21335612098386952,0.1767386899240773,0.0,0.06511474824784566,0.7363945808422548,0.0,0.503705605871474,1.3145584040274683,0.35231956836490913,1.8224250392848462,0.02874051586690213,0.013346719695271774,0.410095031052108,2011,24.66081999755378
6023,26.6,18.7,10.625877951565714,49.6,36.9,13.3,1.2,0.661228360928973,0.3630561363923228,0.16413447450008536,0.659575633100924,0.0,0.0,0.14755216260215262,0.31617057902579204,0.46037533074722076,0.0,0.17071745865754817,0.5290595413991909,0.2165705951279386,1.4107339320978596,0.8106140962351868,0.36740458923013863,1.581167373417202,0.12735872049753338,0.0660484797262896,0.26379434389717765,2011,30.46932974214009
6029,36.0,9.8,10.719383198355127,48.4,30.7,9.1,5.9,0.4516338590661537,0.7196804027762617,0.14211853536706304,1.598290786003784,0.0,0.0,0.1461631517844775,0.17581788803196247,0.22281322705956144,0.0,0.12004683183088685,0.7349245542342868,0.0,0.567897768773162,1.1832785077609098,0.3362984609666751,1.9139827098071391,0.16501215692034013,0.07631354129486925,0.4339289523123776,2011,26.414213575805416
6033,33.5,12.9,10.491024186183038,48.2,45.6,18.2,1.5,0.8105036311384128,0.557558804288718,0.0,0.28067293447404873,0.15754689204357833,0.14142949540604793,0.0,0.22268102049712216,0.0238977944812662,0.09161656869609965,0.0,0.05790392621201585,0.35156678888911225,1.3016119946084026,3.96977287579915,0.09052192698943784,2.365665578008929,0.5237635134486262,0.0,0.2996078800325546,2011,30.928864247979696
6037,27.1,19.1,10.864369167738158,50.7,35.0,11.1,8.4,0.4852656163054843,0.6577141871316088,0.26659154775677896,1.2416089340626713,0.0,0.0,0.09382478075059339,0.1888154740275988,0.2416060949089186,0.0,0.006509210109400875,1.0652275967844143,0.0,0.6907236709573957,1.166003893789227,0.39036330058311997,1.8768586838059171,0.1382866237853846,0.04661043244177749,0.3671247660012428,2011,-15.699469265308776
6059,27.1,24.0,11.188482584649101,50.5,36.4,11.9,1.7,0.6733819443399442,0.16287568482781495,0.2674066923920673,0.9071051286661197,0.0,0.0,0.18438289085057694,0.22487224046394597,0.3426750058671943,0.0,0.041281217969279464,0.6266747685939587,0.0,1.3205872101432323,0.8625155512752115,0.2913207430738146,1.9595625849715594,0.12118545936489596,0.01496338643628237,0.7391397383883782,2011,14.770351356897406
6065,33.8,12.9,10.87583720514026,50.2,33.8,12.0,6.4,0.16734144685080682,0.7378548114539931,0.0956755825489097,1.9980766472703995,0.0,0.0,0.14126814688367736,0.22968359507302327,0.29988255682297466,0.0,0.02477056879990711,0.8588525760123918,0.0,0.5368822650143386,2.374187947010486,0.26893598639837424,1.9841090963684485,0.11610497693963613,0.0,0.40666905753477217,2011,15.047207522853922
6067,29.1,17.9,10.86501930065587,50.9,35.0,11.5,10.0,0.39002604117038975,0.8150432199417201,0.14256477809122453,1.3335508920047363,0.0,0.0,0.16524510063281442,0.20106210296336532,1.0135214050671717,0.0,0.042628300809218235,0.5406867592053384,0.01877025677967902,0.7062654000796535,0.8702868957036445,0.39446154923104876,2.0297384696211864,0.0509450311637675,0.07342829178516914,0.43446871613708465,2011,22.900212839819137
6071,32.4,11.9,10.844412358701955,50.3,31.8,9.1,8.1,0.0,0.9386148332475259,0.04379628532825661,2.292791299387204,0.0,0.0,0.16916153576322593,0.26094831620955444,0.19847285318780442,0.0,0.02032710830273726,0.9674525009897611,0.0,0.35570549811243035,2.6266419245274317,0.247880640938706,1.960677884991484,0.09843836849607734,0.0,0.33950492357354567,2011,18.786623889958328
6073,32.3,21.1,10.993344962180375,49.8,34.8,11.6,5.0,0.6175840126748466,0.323341257873684,0.22485770839196015,0.9718913201018585,0.0,0.0,0.1400585817869929,0.318584975665,0.46664194891781874,0.0,0.05394318932651266,0.49533789881248674,0.0,1.242592697055137,0.879860732458385,0.39023868040505094,1.6534236999875556,0.06397358683478065,0.03817453992980714,0.6671874186409347,2011,14.038651191275763
6075,19.2,32.1,11.154735087627833,49.2,38.4,13.8,6.0,0.7013630706452848,0.0362382966645467,0.25978749521391237,0.4590358049832239,0.0,0.05883344674491116,0.16974911499183215,0.25487937803694777,0.5134217287541692,0.0,0.05519742664001121,0.3843147712689202,0.0,1.5777545675627935,0.47970815373316655,0.46904677502341746,1.5198093426951786,0.19150380280115722,0.024426735829991147,0.9736552686670099,2011,32.41690657089792
6077,29.4,12.4,10.836694396786596,50.2,32.6,10.6,7.6,0.38289582698464814,0.8901644318244248,0.1054284618337139,1.6275127763504902,0.0,0.0,0.11049958183719348,0.13670368643896208,0.27941697388176834,0.0,0.11121820415827657,0.7452183820196467,0.060622430353710996,0.43465933807995066,1.2286587110460676,0.45380602010946436,1.7580136676531553,0.2242906376594937,0.04377635030109053,0.4311340663505602,2011,26.71749882731575
6079,28.4,18.8,10.90034393224985,49.1,40.3,15.8,2.4,0.8249386183035435,0.146002961216263,0.2799508324609494,0.49973613937635225,0.0,0.0,0.12226892821693365,0.3247948810396993,0.43841081655715103,0.0,0.0435726213461119,0.3760425316670591,0.0,1.8145475829125024,0.5475587725039236,0.24074121756694253,1.7785150447444924,0.10270630446597191,0.12129686473608339,0.6233367620889293,2011,28.520236569439632
6081,25.5,26.4,11.310282826505848,50.8,39.4,13.7,2.8,0.5105220783351432,0.26691303859398985,0.217850386589063,0.7163702208599224,0.0,0.0,0.2491059727825889,0.1430075747734886,0.8984068935418803,0.0,0.054515011782122896,0.39293674128630013,0.10899552197219727,1.2598536523273016,0.80068296302596,0.44995529243665644,1.7795050978551563,0.09870591348948828,0.0,0.9573680480646394,2011,27.635392149968233
6083,18.7,19.2,11.010481285232153,49.8,33.0,13.1,1.8,0.19447182883680952,0.5316837113424191,0.70839607718317,0.7896579325502996,0.0,0.0,0.05047583318964992,0.1348549682514314,1.5312368745972147,0.0,0.04964378871364576,1.1593756862129074,0.02143724327684247,1.0420487386706005,2.022992094456896,0.13448581612082036,1.4118905594173659,0.17750743120315227,1.0864630039215089,0.33971534869782144,2011,27.801583986075777
6085,27.0,25.6,11.349170477750112,49.8,36.4,11.3,2.7,0.5255533936374175,0.1814219727220883,0.29342995384578513,0.6862920621895375,0.0,0.12664771061086882,0.3040941667408072,0.16505589386733785,0.5561369380855845,0.0,0.09581770799308227,0.24780145445875099,0.0,1.3010139801051388,0.6926076946742403,0.4652541833318378,1.8017846759990743,0.12849128180169855,0.0,1.0427070049614775,2011,25.616312094557586
6087,20.6,23.1,11.043129814095492,50.1,36.8,11.6,1.1,0.48078996455616696,0.12881959313414926,0.6123084927328872,0.7383079941212759,0.0,0.00940573768467896,0.08918749728838106,0.202238638691193,0.7336354425046206,0.0,0.12133128981152602,0.8520648887593161,0.014954286154004978,1.2392073198456204,1.3741967216434061,0.2782598708152388,1.5823694874634706,0.12399558848756886,0.6501295280876255,0.477086755001335,2011,29.387793282270003
6089,29.1,12.7,10.646899999243624,51.0,41.2,17.2,1.0,0.6524316687259717,0.20762672044405206,0.09344909955389645,1.5743998948987423,0.0,0.0,0.19854059314764747,0.12884217114646124,0.2536182195182962,0.0,0.09930690823284609,0.9067353869290912,0.0,1.1584819961147057,0.67440620188252,0.06478081794797642,2.308455768012809,0.03171626737556978,0.04567135155827622,0.5712492446750651,2011,29.569471290807968
6097,28.6,21.1,11.01895695827066,50.8,40.2,14.3,1.5,0.6976072918390948,0.2646241672814918,0.33213775561128456,0.3586357983301769,0.0,0.0,0.10954982584750973,0.22180732012120022,0.7524945289872187,0.0,0.04149698722287049,0.6221336155161219,0.0253127334628008,1.7526423661997041,0.8931694143304088,0.20944071730138722,1.297379197704158,0.19537178474624373,0.446662980456648,0.5944941236687897,2011,27.205985163497054
6099,39.1,11.6,10.693670695607668,50.3,32.9,10.8,3.0,0.5135874962257281,0.5379947246677526,0.1745413958975346,1.2959555086301369,0.0,0.0,0.14133110506756588,0.1314081493650212,0.24672173054664467,0.0,0.10266841266005203,0.650201144639389,0.11027941076057624,0.7984494320177488,1.100248766513056,0.4429214839617265,1.9905425408308561,0.06220802627287826,0.00017942959370080238,0.5717695692352203,2011,28.011639397283666
6111,28.8,19.8,11.220204049665742,50.3,36.5,12.0,2.0,0.31523105327639805,0.49578257266515713,0.17164413599393477,1.8377883025627324,0.0,0.0,0.20185580812062784,0.10370242098673253,0.2841743634070167,0.0,0.042850406867880685,0.8316827970712077,0.0,0.6860913312574449,2.1542245919787333,0.2017015163883917,2.1465821501328315,0.10754298725623229,0.0,0.4671001154318446,2011,25.576887974833888
8001,35.3,14.3,10.8652295473142,49.6,32.3,8.5,3.2,0.5801832433357816,0.5224163181522065,0.11783356980997998,1.1488272298941435,0.0,0.08188577178568149,0.3046272390857081,0.12152067611225557,0.18877907680956588,0.0,0.1262804719853358,0.41926003914891513,0.14385637711998137,0.8905804920507531,0.7176119008469689,0.3820120018851638,1.6050036420515699,0.11199912287971399,0.15683236568185863,0.6112609392349376,2011,30.366256818884835
8005,35.4,25.1,10.945917421515245,50.9,35.9,10.4,10.1,0.7215716245705129,0.3203551084397441,0.21982277255135213,0.4136663631558008,0.0,0.25415012693818734,0.45125466666073233,0.04632140174810037,0.16409568819061351,0.03335222339244704,0.09664882205185485,0.09997158130633878,0.0886228407471874,1.4742616552807626,0.32777841885896236,0.2658413525717516,1.6545619134804992,0.2132718587325816,0.2578671885770953,0.8786727831043095,2011,28.85284961141751
8013,16.8,33.2,11.13658702691299,50.0,36.1,10.5,0.9,0.7936338971086594,0.12287361624965969,0.2587777822531832,0.40014280087156134,0.0,0.15422739719624504,0.3837608537755506,0.047597029443896564,0.16239958391772788,0.0,0.17297055943673112,0.20544873014332837,0.0177837401081955,1.9066887396330074,0.2587467000011399,0.13421206636239583,1.525793197033341,0.354612416962233,0.2752506858938726,0.8345875627948998,2011,29.797025472637063
8031,21.9,25.3,10.765765506102406,49.9,33.6,10.4,9.6,0.7396791329222394,0.2905594822595114,0.2004292015223286,0.5867390520655686,0.0,0.06083644817486446,0.3480169677082272,0.20680050745513828,0.12011038747597587,0.0,0.08269433895663258,0.25517492084877663,0.06593543039456094,1.4114114746388422,0.33831990980629295,0.33511221788961787,1.5497293105314662,0.15731962189941043,0.3263064021454871,0.7010960419120832,2011,31.18267720211596
8041,29.8,21.3,10.911390726912023,50.1,33.8,10.1,6.0,0.6082311164049617,0.407130786992728,0.13894353035090978,0.7899134599208053,0.0,0.25680774605762524,0.3692117084809272,0.16556321079062708,0.14364793944357096,0.040151783740297514,0.07277324000997742,0.24360738181584013,0.08114008819266066,1.3253860460648152,0.5726080190532722,0.2607659459518296,1.868064335027141,0.1814274038031617,0.27606985844458803,0.6552293377913871,2011,27.859589830368726
8059,29.5,25.7,11.071190485689032,50.3,40.7,13.1,1.0,0.5212683890344848,0.6743063167068813,0.16637285882217986,1.1559136771822298,0.0,0.06920629410549038,0.22799828012986323,0.09107465355335513,0.2810943367336794,0.0,0.1275054149436393,0.651961063660051,0.023241454681856337,0.7741012690776993,1.1092398712802867,0.28902419313093547,2.0607588057319592,0.22886872616073176,0.19011594106902988,0.44272365892004234,2011,27.52195099753402
8069,21.0,27.2,10.91906237593951,49.9,35.7,12.1,0.8,0.9288836865413445,0.10276661962479584,0.2112249975451459,0.5008565521791587,0.0,0.0,0.338453371694566,0.20075521170650554,0.1407205143747444,0.015977388367369765,0.09420634531190748,0.3188239740039344,0.0,1.7678971842924045,0.2841801253425836,0.18015838851725255,1.3561496747628452,0.26067596204565063,0.20281405139649689,0.6599284304763802,2011,29.245393562911403
8101,26.7,15.4,10.620473322575915,50.9,38.9,15.6,2.1,0.6367926746899106,0.5053993206834224,0.1010761881246756,1.1760676804036463,0.0,0.025836929022524012,0.24309064742572245,0.07015899921589407,0.10193151621872987,0.08805313700808395,0.17367958926600727,0.570067671683146,0.10042277419980875,0.8420785105447478,0.7159761645130786,0.25717622065495893,1.7746518604807386,0.07639556074620292,0.10569958094940761,0.6899032042028268,2011,30.062048626171283
8123,29.5,16.5,10.840737105801496,49.9,33.6,10.0,1.1,0.8085255260871755,0.32735895582476954,0.16740466260082923,1.0499643525618003,0.0,0.0,0.3433166034838636,0.22358419960244486,0.061369133340257336,0.057851795020009124,0.13111978620729806,0.36477649514402694,0.13107015866984703,1.2719329604540524,0.5434821239730027,0.14127673811557032,1.2293112294043456,0.12140172993880605,0.12530225480085247,0.3605810096457114,2011,30.181741602500594
9001,31.8,25.9,11.255306921732833,51.3,39.6,13.7,11.0,0.6523489036671533,0.8546328997465458,0.17011831805986644,1.0326920261290524,0.0,0.0,0.2712558181534071,0.11525069402888986,0.12359622992194239,0.0,0.15255852228312924,0.5163849498551756,0.02783643956198772,0.6603297146086049,0.5978778679540687,0.380079821547429,1.4546682085938902,0.2527781295547656,0.2359799289511449,0.40401761425514865,2011,24.71946134610515
9003,23.5,19.4,11.018055207994365,51.7,40.3,14.7,13.2,0.6145873447589538,1.1786344126690462,0.1726205755436347,1.0828262189343838,0.0,0.0,0.2684791399669822,0.25918420934907366,0.025501569922740247,0.0,0.08503515940116971,0.4305268825828909,0.07728044273798229,0.48314364736008436,0.5198983804620015,0.4796217778619223,1.277110230558356,0.10111711241782236,0.07338603794415799,0.20071780243695755,2011,24.027884287803307
9007,37.3,22.1,11.254064058326641,51.0,43.2,15.8,4.7,0.7748666402328713,0.689310871790606,0.1341075191578093,1.1531899782655823,0.0,0.0,0.35409285144832603,0.19552569569669012,0.04480156333904187,0.0,0.12529054111521606,0.26934803659137946,0.037930882441065815,0.7489697038466729,0.464140044398418,0.3273510865650244,1.3872747866562094,0.2911047424017102,0.029263176352373705,0.2921418437214368,2011,30.22368338163968
9009,30.0,17.4,10.98943666725084,51.8,39.5,14.6,12.4,0.6800445219490086,1.1545667377290076,0.12157899558126271,1.1909684798267506,0.0,0.0,0.18183425721115243,0.21466707939040647,0.026852129861337563,0.0,0.10801288202892576,0.42523739814830447,0.009244393139233158,0.449746737438167,0.6413321474263867,0.3925184718151466,1.9842957034404143,0.23164635900576716,0.056597783273122364,0.15094638175298816,2011,24.419411139853835
9011,31.8,18.0,11.078875680006288,50.2,40.7,14.6,5.3,0.7303601119832044,0.7081750894460306,0.14248552019176497,1.1618635419153462,0.0,0.0,0.23845139724423312,0.31123896363312475,0.024141130597255814,0.0,0.06696354942046231,0.45277767779654776,0.0,0.8042904347433225,0.4744487766372029,0.37721846007305354,1.2994712414003922,0.19730567461317516,0.012005255747881785,0.24154623643683262,2011,29.43091979067158
10001,22.2,12.9,10.868796993889818,51.9,36.7,14.1,23.7,0.2503541349462364,2.11274853874096,0.0,1.4939708461503145,0.0,0.0,0.23355566134040742,0.33264649188522244,0.0,0.0,0.06562716668490892,0.6295362150989495,0.0,0.19676024481200605,0.8030452365283409,0.43760219468410594,0.737644948474025,0.157708483899216,0.0,0.10382719531012205,2011,30.379948759607128
10003,27.6,19.5,11.062190987414528,51.6,37.1,12.4,23.7,0.43877623488890516,1.8103345834721873,0.06429366081543625,1.1308798499323813,0.0,0.0,0.20426403015883424,0.3025732854537399,0.03233632556288567,0.0,0.0462636714151449,0.5339490150768561,0.03836756122968225,0.46774885609340194,0.37571015339207725,0.4469531938511859,0.9759729675694077,0.23012927256063198,0.07242701563585308,0.17924258986263966,2011,27.93357026760428
10005,33.1,14.3,10.890124905830831,51.1,45.9,21.6,13.1,0.6971965918171327,0.8174062181105463,0.20648865078494988,1.2719190534454097,0.0,0.0,0.13472888507018074,0.3179056907020319,0.04683648057384826,0.07818966660825995,0.050164549624741685,0.22385186750347702,0.0,1.0314654387693483,0.2982139777080753,0.25357182064092587,1.4334100335347573,0.16712611020992926,0.08059724745087248,0.47550494484157013,2011,29.088840657941027
11001,20.5,23.3,11.052856324868022,52.7,33.4,11.3,50.1,0.429198184643708,1.3244533979080422,0.17248765343348613,0.4746852498374661,0.0,0.11102400054648295,0.44174863846526585,0.11886445147121967,0.12817804673976924,0.0,0.1302526559241686,0.39365505339838874,0.0,0.9412458770131464,0.2885684038279839,0.4620371048827542,1.6113647505919957,0.30195802230221064,0.11164721313900011,0.4437288634716658,2011,30.390035894564164
12005,31.8,14.3,10.698965664193535,50.9,40.0,14.5,11.0,0.6462210836498676,0.8037025594829695,0.23300592985054516,0.7277139077790847,0.0,0.0,0.28612066833786454,0.21404264770384676,0.07940609510380334,0.40990466966093847,0.0,0.7346646369521859,0.1471918198258141,1.103769063527687,0.35975241009130726,0.18049837433563146,1.1050166772937495,0.16689059488797398,0.14323314806283427,0.2702471186442724,2011,30.43085744924325
12009,30.7,16.0,10.745679542983188,50.8,46.0,20.8,10.0,0.5406576746431802,0.6833896390601144,0.15902866003826208,0.6883633692514646,0.0,0.0,0.20748641978618468,0.21609082308229394,0.20470988062606457,0.1446273743933704,0.05598474876721442,0.7324001651220577,0.16103843119686184,1.1004592483031062,0.5390026395172277,0.3888722165318487,1.7558338437483525,0.09212409205804603,0.03666024283534882,0.6283973199215993,2011,24.80756043143156
12011,30.4,19.0,10.797123593845477,51.4,39.7,14.3,27.0,0.4853722786757554,1.3327622852080134,0.19477557191826778,0.9309679910573965,0.0,0.0,0.14064764874646402,0.17319676439094836,0.05916471423126121,0.11646135075297047,0.06753439662335077,0.6333218887809154,0.10353189445872557,0.5829593984688651,0.5929604111860608,0.4923746593195446,1.459646901998074,0.1151812198523781,0.021521845053449118,0.4048344666785785,2011,19.783842842277608
12019,41.0,17.1,10.903917206515315,51.9,38.7,12.5,10.5,0.6050943394123245,0.764480617120225,0.1430500961588803,1.0907573685715566,0.0,0.008259832525011857,0.2783327253387997,0.033520202610263033,0.04309464572390159,0.25137935653800275,0.056082231015073286,0.5634669680715653,0.15964280940783382,0.582082907335547,0.6865892241217131,0.3171441936526667,1.8608133432929528,0.16769632179007793,0.07260858666218839,0.3263997122327258,2011,30.38493076883326
12021,41.8,19.9,10.830995139615448,50.5,47.8,27.2,6.8,0.5359991725879388,0.6427775417513649,0.15167589722133631,0.5986384119275339,0.0,0.28675800614236546,0.1715309879220469,0.24218189784340663,0.10310628925055683,0.14022601077162855,0.060887873259757856,0.5600421410809869,0.2864840627495668,1.1677374816557757,0.5114748135575081,0.33707342859362827,1.7912542551345187,0.19988078334767317,0.0,0.7795965026204197,2011,26.88461017212208
12031,29.8,17.3,10.735483214914881,51.4,36.0,11.4,29.5,0.41742015378306724,1.6169683248939875,0.09170677216820274,0.7664333447251239,0.0,0.0,0.2621458686940409,0.23200007218943441,0.0944169929515961,0.24483909640313611,0.03332994595761857,0.6064097351102808,0.11660766817181456,0.707725960783976,0.4282766876325732,0.3641896849101926,1.4326637392261619,0.08428361542842913,0.039257521249696205,0.33668085356424066,2011,26.778910926111422
12033,32.4,15.0,10.619300903594985,50.5,37.2,14.5,21.9,0.5420973687818383,1.049480557206698,0.10196297810684234,1.224399075810249,0.0,0.0,0.23192609309169912,0.033021416276953895,0.05417926654285814,0.0,0.29813827234683893,1.4915536990927787,0.0,0.6235900264945908,0.8925679396448185,0.1587086468848362,1.0795673668067458,0.33014563220122395,0.2724701975052366,0.4973730771595599,2011,28.72893441819955
12057,31.8,17.8,10.752804801157161,51.1,36.4,11.9,16.9,0.599145681614289,0.9067932262585906,0.16829280966219362,0.739628173526612,0.0,0.0,0.26669957951119466,0.18771782531683984,0.11609207116524005,0.14152237518581212,0.046922632847906764,0.5806440824641761,0.1398978125773488,0.8125494964440704,0.4745671623421116,0.3980588718189014,1.5566104030011798,0.14455673493200077,0.0405121025358316,0.529633184222335,2011,24.590383119113962
12071,29.9,15.4,10.720311477789672,50.8,46.1,24.3,7.9,0.6191626896909632,0.5598035422074722,0.1933164344017991,0.5029179681405164,0.0,0.15892305153976274,0.19979415837352668,0.20787664136223669,0.09787989489108921,0.37713069806583144,0.03541752102725753,0.6184384090077425,0.06468832621883157,1.2034808089935138,0.4298315405311474,0.3172432205774103,1.6552066626472406,0.11793265345109145,0.1268395337426325,0.5910908517087997,2011,23.13519904157527
12081,41.8,15.8,10.674382501717998,51.7,45.8,23.6,9.1,0.6113815811036336,0.831601981313979,0.15537693270010836,0.7187326178321393,0.0,0.0,0.15145828379860413,0.26986098886613585,0.15430990832152872,0.2872600578250747,0.008711674459808359,0.6382845021358973,0.3758294255438908,0.7484350644436926,0.5827231301173305,0.2468980152258102,2.6860743682579984,0.037289694224140905,0.0,0.4785109247122746,2011,27.12408197289968
12083,36.6,9.4,10.498332581805693,51.3,47.6,26.1,12.8,0.602120196983145,0.8694928570948623,0.1710493832921427,0.9975083415549579,0.0,0.054551195340739635,0.1289172829826112,0.03278373233507334,0.1016561720496662,0.22791332399305436,0.058923721067920265,0.6244430757396354,0.17909176979592623,0.770052051853731,0.7080787151920294,0.3089243504774152,1.7709476443564096,0.19001062705535418,0.11853983171700869,0.46003061997190664,2011,26.504014868036194
12086,29.3,16.2,10.610340380152186,51.4,38.6,14.3,19.0,0.41933414276134356,1.2462309361699935,0.23870032000591648,1.0805119490528254,0.0,0.0,0.08611350709431637,0.18076141295490922,0.10284109495429324,0.1378425606196988,0.05015340690491378,0.9399748216346234,0.07654719481632385,0.47726429158388145,0.7531148245753415,0.4632310183486842,1.5214432176667914,0.12316062315438506,0.019491063621546144,0.2974456546960842,2011,16.972312517559963
